tag,collect_time,value,org_code
FCC.1LUSHUI.PH,2020-10-30 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2020-11-02 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-10-30 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2020-11-02 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-11-02 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-11-04 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2020-11-04 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2020-11-06 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2020-11-06 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2020-11-09 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-06 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2020-11-09 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-11 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-09 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-11 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-13 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-11 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-13 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-16 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-11-13 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-16 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-11-16 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-11-18 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-18 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-20 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-20 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-23 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-20 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-11-23 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-25 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2020-11-23 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-25 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2020-11-27 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-25 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2020-11-27 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-30 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-11-27 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-11-30 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-11-30 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-12-02 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-12-02 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2020-12-04 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-04 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-07 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-04 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-07 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-09 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-12-07 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-09 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-12-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-12-09 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-12-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-12-14 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-12-14 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-14 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-16 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-16 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-21 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-21 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-23 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-21 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2020-12-23 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-25 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-23 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-25 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-28 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-12-25 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2020-12-28 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-12-28 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2020-12-30 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2020-12-30 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-01 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-01-01 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-01-04 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-01 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-01-04 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-06 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-04 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-06 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-08 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-01-06 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-08 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-01-11 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-01-08 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-01-11 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-01-11 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-01-13 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-01-13 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-01-15 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-01-15 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-01-18 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-15 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-01-18 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-20 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-01-18 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-01-20 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-01-22 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-01-20 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-01-22 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-01-25 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-01-22 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-01-25 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-01-25 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-01-27 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-01-27 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-01-29 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-01-29 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-01 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-01-29 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-01 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-02-03 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-01 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-02-03 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-05 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-02-03 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-05 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-02-08 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-05 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-02-08 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-08 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-02-10 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-02-10 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-02-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-15 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-15 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-17 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-02-15 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-17 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-02-19 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-02-17 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-02-19 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-02-22 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-19 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-02-22 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-22 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-24 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-02-24 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-02-26 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-26 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-01 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-02-26 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-01 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-03 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-03-01 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-03 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-03-05 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-03-03 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-03-05 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-03-08 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-03-05 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-03-08 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-03-08 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-03-10 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-10 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-12 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-03-12 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-03-15 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-12 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-03-15 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-17 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-03-15 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-17 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-03-19 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-17 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-03-19 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-22 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-03-19 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-22 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-03-22 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-03-24 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-03-24 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-03-26 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-26 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-29 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-26 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-29 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-31 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-29 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-03-31 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-04-02 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-03-31 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-04-02 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-04 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-02 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-04 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-07 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-04-04 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-07 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-04-07 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-04-09 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-09 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-09 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-14 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-04-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-14 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-04-16 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-04-14 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-04-16 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-04-19 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-16 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-04-19 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-19 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-21 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-04-21 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-04-23 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-04-23 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-04-26 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-04-23 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-04-26 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-04-28 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-26 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-04-28 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-30 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-28 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-04-30 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-03 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-04-30 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-03 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-03 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-05 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-05-05 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-05-07 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-07 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-10 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-07 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-10 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-10 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-14 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-05-12 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-14 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-05-17 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-05-14 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-05-17 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-05-17 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-05-19 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-19 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-21 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-05-21 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-05-24 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-21 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-05-24 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-26 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-05-24 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-05-26 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-05-28 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-26 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-05-28 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-31 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-05-28 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-05-31 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-05-31 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-06-02 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-06-02 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-06-04 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-06-04 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-06-07 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-06-04 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-06-07 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-06-09 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-06-07 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-06-09 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-06-11 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-06-09 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-06-11 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-06-14 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-06-11 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-06-14 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-06-14 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-06-16 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-06-16 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-06-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-06-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-06-21 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-06-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-06-21 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-06-23 07:00:00,9.1,440100010001001
FCC.1LUSHUI.PH,2021-06-21 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-06-23 07:00:00,9.1,440100010001001
FCC.1LUSHUI.PH,2021-06-25 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-06-23 07:00:00,9.1,440100010001001
FCC.1LUSHUI.PH,2021-06-25 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-06-28 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-06-25 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-06-28 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-06-28 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-06-30 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-06-30 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-02 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-07-02 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-07-05 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-02 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-07-05 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-07 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-05 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-07 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-09 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-07-07 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-09 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-07-12 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-07-09 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-07-12 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-07-12 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-07-14 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-07-14 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-07-16 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-16 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-19 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-16 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-19 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-21 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-19 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-21 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-23 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-07-21 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-23 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-07-26 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-23 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-07-26 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-26 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-07-28 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-28 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-07-30 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-07-30 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-08-02 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-07-30 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-08-02 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-04 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-08-02 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-04 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-08-06 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-08-04 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-08-06 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-08-09 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-08-06 07:00:00,10.2,440100010001001
