tag,collect_time,value,org_code
FCC.1LUSHUI.PH,2021-08-09 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-08-09 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-08-11 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-08-11 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-08-13 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-13 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-16 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-13 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-16 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-18 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-16 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-18 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-20 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-08-18 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-20 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-08-23 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-20 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-08-23 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-23 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-08-25 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-25 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-27 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-27 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-30 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-27 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-08-30 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-09-01 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-08-30 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-09-01 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-03 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-01 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-03 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-06 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-09-03 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-06 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-09-06 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-09-08 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-09-08 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2021-09-10 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-10 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-13 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-10 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-13 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-15 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-13 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-15 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-17 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-09-15 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-17 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-09-20 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-17 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2021-09-20 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-20 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-22 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-09-22 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-09-24 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-09-24 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-09-27 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-09-24 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2021-09-27 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-09-29 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-09-27 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-09-29 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-10-01 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-09-29 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2021-10-01 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-10-02 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-10-02 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-10-06 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-10-02 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-10-06 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-10-06 07:00:00,9.5,440100010001001
FCC.1LUSHUI.PH,2021-10-08 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-10-08 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-10-11 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-08 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-10-11 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-13 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-10-11 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-13 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-10-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-10-13 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2021-10-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-10-18 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-10-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-10-18 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-10-18 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-10-20 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-10-20 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-10-22 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-22 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-25 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-22 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-25 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-27 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-10-25 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-27 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-10-29 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-10-27 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-10-29 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-11-01 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-10-29 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-11-01 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-01 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-03 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2021-11-03 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2021-11-05 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-11-05 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-11-08 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-05 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-11-08 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-10 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-11-08 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-10 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-11-12 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-11-10 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-11-12 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-11-15 07:00:00,9.1,440100010001001
FCC.1LUSHUI.PH,2021-11-12 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-11-15 07:00:00,9.1,440100010001001
FCC.1LUSHUI.PH,2021-11-15 07:00:00,9.1,440100010001001
FCC.1LUSHUI.PH,2021-11-17 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-17 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-19 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-19 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-22 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-11-19 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-11-22 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-11-24 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2021-11-22 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-11-24 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2021-11-26 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-11-24 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2021-11-26 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-11-29 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2021-11-26 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2021-11-29 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2021-11-29 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2021-12-01 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-01 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-03 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2021-12-03 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2021-12-06 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-12-03 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2021-12-06 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-12-08 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-12-06 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2021-12-08 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-12-10 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-12-08 07:00:00,9.6,440100010001001
FCC.1LUSHUI.PH,2021-12-10 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-12-13 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-12-10 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2021-12-13 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-12-13 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2021-12-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-12-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2021-12-17 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2021-12-17 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2021-12-20 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2021-12-17 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2021-12-20 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2021-12-22 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-20 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2021-12-22 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-24 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-22 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-24 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-27 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-24 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-27 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-27 07:00:00,10.6,440100010001001
FCC.1LUSHUI.PH,2021-12-29 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2021-12-29 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2021-12-31 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2021-12-31 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-01-03 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2021-12-31 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-01-03 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-01-05 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-01-03 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-01-05 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-01-07 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-01-05 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-01-07 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-01-10 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2022-01-07 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-01-10 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2022-01-10 07:00:00,10.3,440100010001001
FCC.1LUSHUI.PH,2022-01-12 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-01-12 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-01-14 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-01-14 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-01-17 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-01-14 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-01-17 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-01-19 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-01-17 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-01-19 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-01-21 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-01-19 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-01-21 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-01-24 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2022-01-21 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-01-24 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2022-01-24 07:00:00,9.3,440100010001001
FCC.1LUSHUI.PH,2022-01-26 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-01-26 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-01-28 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-01-28 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-01-31 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-01-28 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-01-31 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-02-02 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-01-31 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-02-02 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-02-04 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-02-02 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-02-04 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-02-07 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-02-04 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-02-07 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-02-07 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-02-09 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-02-09 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-02-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-02-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-02-14 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-02-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-02-14 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-02-16 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-02-14 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-02-16 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-02-18 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-16 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-02-18 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-21 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-02-18 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-21 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-02-21 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-02-23 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-23 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-25 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-25 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-28 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-02-25 07:00:00,9.4,440100010001001
FCC.1LUSHUI.PH,2022-02-28 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-03-02 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2022-02-28 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-03-02 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2022-03-04 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-03-02 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2022-03-04 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-03-07 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-03-04 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-03-07 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-03-07 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-03-09 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-03-09 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-03-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-03-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-03-14 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-03-11 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-03-14 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-03-16 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-03-14 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-03-16 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-03-18 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2022-03-16 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-03-18 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2022-03-21 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2022-03-18 07:00:00,10.1,440100010001001
FCC.1LUSHUI.PH,2022-03-21 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2022-03-21 07:00:00,9.2,440100010001001
FCC.1LUSHUI.PH,2022-03-23 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-03-23 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-03-25 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-03-25 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-03-28 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-03-25 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-03-28 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-03-30 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-03-28 07:00:00,9.7,440100010001001
FCC.1LUSHUI.PH,2022-03-30 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-04-01 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-03-30 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-04-01 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-04 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-01 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-04 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-04 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-06 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-06 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-08 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-04-08 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-04-11 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-08 07:00:00,10.7,440100010001001
FCC.1LUSHUI.PH,2022-04-11 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-13 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-11 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-13 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-13 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-18 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-04-15 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-18 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-04-18 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-04-20 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-20 07:00:00,11,440100010001001
FCC.1LUSHUI.PH,2022-04-22 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-04-22 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-04-25 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-04-22 07:00:00,10.8,440100010001001
FCC.1LUSHUI.PH,2022-04-25 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-04-27 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2022-04-25 07:00:00,9.8,440100010001001
FCC.1LUSHUI.PH,2022-04-27 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2022-04-29 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-04-27 07:00:00,10.5,440100010001001
FCC.1LUSHUI.PH,2022-04-29 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-05-02 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-04-29 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-05-02 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-05-02 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-05-04 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2022-05-04 07:00:00,9.9,440100010001001
FCC.1LUSHUI.PH,2022-05-06 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-05-06 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-05-09 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-05-06 07:00:00,9,440100010001001
FCC.1LUSHUI.PH,2022-05-09 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-05-11 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-05-09 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-05-11 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-05-13 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2022-05-11 07:00:00,10,440100010001001
FCC.1LUSHUI.PH,2022-05-13 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2022-05-16 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-05-13 07:00:00,10.9,440100010001001
FCC.1LUSHUI.PH,2022-05-16 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-05-16 07:00:00,10.4,440100010001001
FCC.1LUSHUI.PH,2022-05-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-05-18 07:00:00,10.2,440100010001001
FCC.1LUSHUI.PH,2022-05-20 07:00:00,9.9,440100010001001
