Time,FCC.TIC1303.PV.csv,FCC.PI1301.PV.csv,FCC.FIC1311.PV.csv,FCC.TIC1402.PV.csv,FCC.TIC1402-1.PV.csv,FCC.FI1400.PV.csv,FCC.FIC1402-1.PV.csv,FCC.FVC1402.PV.csv,FCC.TI1419.PV.csv,FCC.LIC1404.PV.csv,FCC.TI1418.PV.csv,FCC.PDI1414.PV.csv,wdqy
2021/9/1 17:00,131.0558,0.1899832,0,169.2135,169.1992,0.3464343,80.44033,80.32486,162.6486,49.30056,162.6235,110.1544,200.5
2021/9/2 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/9/2 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/9/3 7:00,130.2656,0.1903944,0,170.1147,170.0861,0,82.22311,82.27068,163.5004,48.80326,163.4754,110.1592,203
2021/9/3 17:00,131.3878,0.1906805,0,172.5323,172.5967,0,82.31711,82.43018,0,47.98508,166.031,0,200
2021/9/4 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/9/4 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/9/5 7:00,128.7147,0.1923674,0,171.6955,171.7026,0,82.2032,82.16819,165.6552,48.54899,165.2292,0,197.5
2021/9/5 17:00,130.728,0.1924747,0,171.4237,171.4737,0.3293586,82.07409,82.13702,165.0538,49.24755,0,0,197.5
2021/9/6 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/9/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/9/7 7:00,131.891,0.1938158,0,170.9015,170.9444,0.3293586,78.0848,78.07521,164.4525,48.64843,164.5026,110.1568,201.5
2021/9/7 17:00,131.0384,0.1928502,0,171.3521,171.3235,0.3464343,79.32855,79.258,164.8784,47.95868,0,110.152,202.5
2021/9/8 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/8 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/9 7:00,130.2858,0.1929217,0,171.9458,171.8099,0,79.28241,79.26948,165.58,48.14634,0,110.1592,200
2021/9/9 17:00,131.3388,0.1922601,0,171.8242,171.7956,0,79.25993,79.2888,165.3795,49.02334,0,0,201
2021/9/10 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/9/10 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/11 7:00,131.3046,0.1925581,0,171.581,171.6168,0,80.10598,80.19791,0,48.5336,165.2042,110.1592,200.5
2021/9/11 17:00,128.9585,0.1930648,0,167.4396,167.4396,0,80.30312,80.38557,161.045,47.93482,160.9699,110.1568,200.5
2021/9/12 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/9/12 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/13 7:00,128.1286,0.1928681,0,169.7929,169.9216,0.3464343,79.34348,79.27243,164.0767,49.22369,163.8763,110.1615,200
2021/9/13 17:00,130.8952,0.1927608,0,171.6812,171.6812,0.3464343,78.49512,78.51222,165.3795,48.31161,165.2292,110.1496,202
2021/9/14 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/9/14 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/9/15 7:00,130.7763,0.1926296,0,171.0732,171.066,0,77.08155,77.20577,0,48.1572,0,110.1592,201.5
2021/9/15 17:00,130.7925,0.1923435,0,170.5725,170.5868,0.3464343,77.02808,76.84689,164.4525,48.32434,164.227,0,201.5
2021/9/16 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/16 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/17 7:00,132.2673,0.190758,0,169.142,169.1706,0.3464343,77.67107,77.82775,162.9742,48.09199,162.9242,110.1615,202
2021/9/17 17:00,128.4038,0.1908296,0,170.1862,170.2006,0.3293586,77.74814,77.75844,164.3523,47.60655,163.8512,110.1615,201.5
2021/9/18 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/9/18 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/9/19 7:00,129.3888,0.1917952,0,169.7929,169.8429,0,78.21201,78.21893,163.751,47.84562,0,0,201.5
2021/9/19 17:00,131.1389,0.1907163,0,170.2077,170.1576,0,78.37112,78.44259,163.9013,48.65131,163.8261,0,200
2021/9/20 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/9/20 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/9/21 7:00,127.8932,0.1920217,0,170.9444,171.1161,0,78.39117,78.31021,164.8534,48.54259,0,0,201.5
2021/9/21 17:00,129.6414,0.1918011,0,171.6168,171.581,0,78.22839,78.07365,165.2793,48.21109,165.2543,110.1544,198.5
2021/9/22 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2021/9/22 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2021/9/23 7:00,130.6234,0.192421,0,171.066,171.0947,0.3293586,78.41798,78.28168,0,48.40244,164.6028,0,202
2021/9/23 17:00,130.8896,0.1918846,0,171.5739,171.5882,0.3293586,78.51502,78.5369,165.2793,48.07263,165.2292,0,202
2021/9/24 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/9/24 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/9/25 7:00,129.6618,0.1913005,0,170.5367,170.5796,0.3464343,78.11487,78.02203,164.3272,48.26553,164.202,110.1568,197
2021/9/25 17:00,132.5125,0.1918965,0,170.9444,170.9301,0,78.40714,78.29304,164.6279,48.28784,164.4525,110.1544,200
2021/9/26 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/9/26 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/27 7:00,134.3376,0.1916283,0,171.0803,171.0732,0,75.29218,75.40013,164.7532,48.41448,164.8534,110.1592,200
2021/9/27 17:00,131.887,0.1921707,0,171.0947,171.0875,0,77.29181,77.26139,164.8033,48.50432,164.6279,110.1544,200
2021/9/28 7:00,0,0,0,0,0,0,0,0,0,0,0,0,197.5
2021/9/28 17:00,0,0,0,0,0,0,0,0,0,0,0,0,197
2021/9/29 7:00,133.0296,0.1920932,0,170.9301,170.9301,0,77.32692,77.35239,164.703,48.35687,164.703,0,200
2021/9/29 17:00,131.7689,0.1920992,0,170.5439,170.5796,0,77.33935,77.11993,164.4025,48.69716,0,0,200.5
2021/9/30 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/9/30 17:00,0,0,0,0,0,0,0,0,0,0,0,0,197
2021/10/1 7:00,131.7697,0.1912349,0,170.1862,170.1648,0,77.33199,77.31039,163.8763,47.5397,163.9514,0,200.5
2021/10/1 17:00,135.4021,0.1916044,0,169.4066,169.4424,0.3293586,77.38237,77.35945,163.0995,48.61642,163.0995,110.1639,200.5
2021/10/2 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/10/2 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/10/3 7:00,130.767,0.1917534,0,168.3266,168.2765,0.3113478,78.27903,78.1472,161.8217,46.0813,161.8217,110.1568,200
2021/10/3 17:00,134.3867,0.1919203,0,169.5568,169.8286,0.3464343,78.41286,78.38074,163.2499,46.65834,163.2499,0,200
2021/10/4 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/10/4 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/10/5 7:00,131.504,0.1906686,0,169.0633,169.0847,0.3464343,77.21333,77.29118,0,46.10432,162.7488,0,201
2021/10/5 17:00,131.0035,0.1912528,0,169.3065,169.285,0.3293586,78.06272,78.08435,163.1497,46.35739,163.0494,0,200
2021/10/6 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/10/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/10/7 7:00,131.3327,0.1899355,0,168.5555,168.5483,0.3293586,78.21839,78.19263,162.1976,46.20018,162.1225,110.1615,200
2021/10/7 17:00,133.1814,0.1898878,0,169.4424,169.4781,0.3464343,77.99722,78.01565,163.1497,45.83094,162.9742,110.1496,200.5
2021/10/8 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2021/10/8 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/10/9 7:00,130.9029,0.1900428,0,167.9546,167.8974,0,76.7652,76.73703,161.5461,46.33112,161.5461,110.1639,200
2021/10/9 17:00,129.62,0.1899116,0,167.8116,167.8402,0,76.94984,77.06328,161.5211,46.21746,0,110.1592,201.5
2021/10/10 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/10/10 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2021/10/11 7:00,128.2731,0.1895957,0,167.6614,167.4611,0,76.83681,76.75886,161.471,46.14084,0,110.1592,203
2021/10/11 17:00,128.1496,0.1901501,0,165.5871,165.5227,0,74.03126,74.15172,159.4916,45.73677,159.5668,0,202
2021/10/12 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2021/10/12 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/10/13 7:00,130.0248,0.1905792,0,168.8201,168.8058,0,76.96767,76.96424,0,48.61267,162.5484,0,202.5
2021/10/13 17:00,130.2041,0.1901918,0,168.1692,168.1763,0,76.85603,76.87809,162.0222,48.2612,0,0,201
2021/10/14 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/10/14 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2021/10/15 7:00,130.2065,0.1898818,0,168.3409,168.3051,0,76.88301,76.97235,162.1976,47.38399,0,0,203.5
2021/10/15 17:00,128.885,0.1902276,0,168.5411,168.5912,0.3293586,77.44634,77.35143,0,46.22951,162.3479,110.1663,203
2021/10/16 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/10/16 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2021/10/17 7:00,129.7787,0.1899116,0,167.318,0,0.3464343,76.01665,76.20082,0,47.23225,161.2705,110.1663,203
2021/10/17 17:00,131.7673,0.1899415,0,168.1978,168.3122,0,75.95296,76.04549,162.1475,47.44628,162.1725,110.1639,204
2021/10/18 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/10/18 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/10/19 7:00,127.3924,0.1897746,0,167.5398,167.4682,0,75.01321,74.8311,161.7215,49.24001,0,110.1687,202.5
2021/10/19 17:00,127.2726,0.1901024,0,166.5742,166.567,0.3293586,74.9668,74.89465,160.8446,46.10046,160.6942,110.1592,204
2021/10/20 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2021/10/20 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/10/21 7:00,128.771,0.1896971,0,166.2094,166.3024,0,74.92016,74.86896,160.3937,42.84694,0,110.1639,203.5
2021/10/21 17:00,129.6228,0.1984471,0,171.2448,171.2663,0,80.97657,80.91735,165.7053,50.31055,165.6802,0,205
2021/10/22 7:00,0,0,0,0,0,0,0,0,0,0,0,0,207
2021/10/22 17:00,0,0,0,0,0,0,0,0,0,0,0,0,195.5
2021/10/23 7:00,123.814,0.1956099,0,170.222,170.2149,0.3464343,77.92832,77.95587,164.4525,40.97036,164.2772,110.1687,197
2021/10/23 17:00,129.642,0.1949543,0,0,170.8157,0.3464343,75.01611,75.01176,165.2543,46.00813,165.1791,110.1711,205
2021/10/24 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/10/24 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/10/25 7:00,125.762,0.1717141,0,170.8443,170.8228,0,64.87234,64.74208,0,46.60596,165.2042,110.1663,205
2021/10/25 17:00,119.1194,0.1443968,0,169.5425,169.5568,0,66.82996,66.99043,164.1519,45.74428,164.1017,110.1615,198.5
2021/10/26 7:00,0,0,0,0,0,0,0,0,0,0,0,0,193.5
2021/10/26 17:00,0,0,0,0,0,0,0,0,0,0,0,0,196
2021/10/27 7:00,129.1671,0.144075,0,169.4638,169.4924,0,74.87054,75.00099,163.5505,46.99752,163.4754,110.1615,207.5
2021/10/27 17:00,127.0544,0.1433001,0,169.0847,169.1062,0.3464343,71.9992,72.09553,163.5004,46.42296,0,0,200.5
2021/10/28 7:00,0,0,0,0,0,0,0,0,0,0,0,0,197
2021/10/28 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/10/29 7:00,127.5108,0.1444028,0,168.677,168.6985,0,74.05372,73.89158,162.849,47.09148,162.7738,110.1663,202.5
2021/10/29 17:00,126.9054,0.1439498,0,168.7629,168.6842,0.3464343,74.75487,74.97021,0,48.1167,162.9742,0,200.5
2021/10/30 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/10/30 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/10/31 7:00,122.5468,0.1451657,0,168.3337,168.3051,0,76.04259,76.05096,162.6987,45.49199,162.6737,0,200
2021/10/31 17:00,122.2381,0.1444684,0,168.0261,168.0905,0.3464343,77.98135,78.01953,162.2977,46.28233,162.2977,110.1639,200
2021/11/1 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/11/1 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/11/2 7:00,123.0247,0.1453624,0,168.4553,168.5698,0,76.98259,76.87499,162.6235,44.65077,0,110.1663,201
2021/11/2 17:00,124.777,0.1482474,0,168.3051,168.2908,0,78.17226,78.15867,0,43.78933,0,0,201
2021/11/3 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/3 17:00,0,0,0,0,0,0,0,0,0,0,0,0,197
2021/11/4 7:00,129.3185,0.1623739,0,166.9246,166.9819,0,83.18242,83.07578,161.2956,45.31463,161.0952,110.1639,205
2021/11/4 17:00,125.2567,0.162058,0,166.6958,166.6385,0,85.89968,85.98743,160.6692,43.20817,160.7193,110.1592,198
2021/11/5 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/5 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2021/11/6 7:00,130.7618,0.1623858,0,166.5885,0,0,82.71242,82.75613,161.045,44.1203,0,110.1639,197
2021/11/6 17:00,129.5911,0.1617063,0,167.4468,167.5326,0.3293586,82.02385,82.03032,161.7215,43.90249,161.8217,0,200
2021/11/7 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/7 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/8 7:00,127.9677,0.162809,0,165.444,165.444,0.3464343,85.9706,85.96038,159.6921,41.3497,159.6169,0,205
2021/11/8 17:00,127.7718,0.1642097,0,167.5612,167.5898,0,83.93185,84.00739,161.8719,42.64077,161.8468,0,197.5
2021/11/9 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/9 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/10 7:00,128.7757,0.1680424,0,166.66,166.6958,0,82.10493,82.09247,161.0701,43.58487,160.9949,0,200
2021/11/10 17:00,130.0121,0.1675953,0,166.567,0,0,82.14297,82.14706,160.569,43.35914,160.569,0,200
2021/11/11 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/11/11 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/11/12 7:00,129.69,0.1673211,0,164.9219,164.929,0.362707,82.07204,82.15214,159.191,39.68629,159.1158,110.1687,207
2021/11/12 17:00,127.3875,0.1681556,0,164.4641,164.414,0,83.21287,83.06297,158.6649,39.58594,158.5897,110.1663,205
2021/11/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/13 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/14 7:00,131.9375,0.1713147,0,166.7244,166.66,0,80.15406,80.03848,160.7694,40.2708,0,110.1639,200
2021/11/14 17:00,132.0244,0.1719882,0,166.3953,166.4168,0.3464343,82.16094,82.19276,160.3937,40.55326,160.4187,110.1615,197.5
2021/11/15 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/15 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/16 7:00,130.5141,0.1707365,0,164.9362,164.9147,0.362707,81.88588,81.74845,158.8653,43.96422,159.0156,0,205
2021/11/16 17:00,130.0143,0.1710107,0,164.2066,164.1566,0,80.0296,80.04421,158.3391,42.62472,158.1888,0,205
2021/11/17 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/17 17:00,0,0,0,0,0,0,0,0,0,0,0,0,196.5
2021/11/18 7:00,132.3827,0.1695623,0,164.3211,164.3425,0.3293586,80.18813,80.0863,158.0635,40.58147,158.0385,110.1687,196
2021/11/18 17:00,133.6563,0.1698425,0,166.7244,166.7029,0.3464343,79.81798,79.79654,160.4437,41.81179,160.3937,0,201
2021/11/19 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2021/11/19 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/11/20 7:00,134.0587,0.169604,0,166.1807,166.052,0,79.98533,79.98425,160.0428,42.00473,159.9677,110.1663,198.5
2021/11/21 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/11/21 17:00,0,0,0,0,0,0,0,0,0,0,0,0,205
2021/11/22 7:00,120.2661,0.1743367,0,164.0636,163.942,0,68.903,68.85716,159.1409,39.06912,158.9905,110.1735,203
2021/11/22 17:00,128.4024,0.1733413,0,165.0149,164.9362,0,73.67287,73.68166,159.667,45.41821,159.6169,0,205
2021/11/23 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2021/11/23 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/11/24 7:00,127.4102,0.1703908,0,163.1838,163.2196,0,74.85439,74.8222,157.1615,40.93726,157.0363,0,205
2021/11/24 17:00,129.6474,0.1710584,0,161.9464,161.9321,0,83.73693,83.85802,156.1092,43.6189,156.0591,0,196.5
2021/11/25 7:00,0,0,0,0,0,0,0,0,0,0,0,0,196.5
2021/11/25 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/11/26 7:00,134.157,0.1698126,0,164.3425,164.2924,0.3464343,78.1046,78.10953,158.0134,41.12538,0,110.1663,201
2021/11/26 17:00,131.5551,0.1738956,0,164.8074,164.8146,0.3293586,81.97074,82.00584,0,43.37459,0,110.1592,200
2021/11/27 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2021/11/27 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/11/28 7:00,130.812,0.1718452,0,165.5942,165.5942,0,82.96845,83.1086,159.8174,47.33455,159.6921,0,196
2021/11/28 17:00,135.9159,0.1721015,0,168.1549,168.0691,0.3464343,77.57635,77.60345,162.2977,44.74981,162.0472,110.1615,196
2021/11/29 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/11/29 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/11/30 7:00,132.3945,0.174295,0,167.9546,167.9618,0,76.58407,76.79588,0,44.29942,161.947,110.1663,200
2021/11/30 17:00,131.2763,0.1748374,0,168.1549,168.2121,0.362707,77.23186,77.13194,162.0974,44.51417,162.1475,0,200
2021/12/1 7:00,0,0,0,0,0,0,0,0,0,0,0,0,195.5
2021/12/1 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/12/2 7:00,134.9525,0.1735261,0,168.2193,167.9618,0,78.03053,77.94143,162.373,44.20022,162.2727,0,200
2021/12/2 17:00,133.9094,0.1730373,0,166.6886,166.7458,0,78.15087,78.0042,0,45.2179,160.9198,110.1639,200
2021/12/3 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/12/3 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/12/4 7:00,133.9115,0.1735499,0,168.4624,168.4482,0,78.08572,77.9872,0,43.47494,0,110.1735,200
2021/12/4 17:00,135.1211,0.1712253,0,167.9832,167.9189,0,78.08887,78.06918,161.8969,44.1016,161.8969,0,202
2021/12/5 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/12/5 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/12/6 7:00,135.5425,0.1740447,0,167.4039,167.318,0.3464343,77.90945,77.87476,161.2956,42.83213,161.2455,110.1735,197.5
2021/12/6 17:00,135.476,0.1730015,0,167.9403,168.0691,0,78.0654,78.04784,161.8719,43.66428,161.8468,110.1615,201.5
2021/12/7 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2021/12/7 17:00,0,0,0,0,0,0,0,0,0,0,0,0,196.5
2021/12/8 7:00,136.0096,0.1740983,0,165.9304,166.0377,0,78.03816,78.12114,0,43.97134,159.6169,110.1711,205
2021/12/8 17:00,134.2754,0.1743069,0,167.0534,167.0534,0.3464343,77.66415,77.71725,161.1453,44.5838,161.1453,110.1639,204
2021/12/9 7:00,0,0,0,0,0,0,0,0,0,0,0,0,196.5
2021/12/9 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/12/10 7:00,129.1447,0.1909011,0,164.5571,164.693,0.3293586,74.96368,75.02927,158.8402,46.76553,158.7901,0,200.5
2021/12/10 17:00,127.9002,0.1904898,0,164.8218,164.8146,0.3293586,78.03355,78.06508,158.9404,47.34113,158.8653,0,200.5
2021/12/11 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2021/12/11 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2021/12/12 7:00,130.7602,0.1913362,0,0,162.3183,0.3464343,68.04219,68.03112,156.46,48.44556,156.6854,110.1639,204
2021/12/12 17:00,131.3914,0.1910441,0,162.3326,162.3255,0.3464343,68.9686,69.07915,156.485,45.12524,0,0,204
2021/12/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2021/12/13 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/12/14 7:00,132.475,0.1914435,0,165.2151,165.0936,0.3293586,74.85606,74.9297,159.4666,48.63926,159.3163,110.1687,204
2021/12/14 17:00,130.3981,0.1923614,0,163.8347,163.7989,0,78.79494,78.84293,158.1637,49.96128,158.0886,0,203.5
2021/12/15 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/12/15 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2021/12/16 7:00,133.2591,0.1909309,-0.7604709,163.5844,163.8204,0.3464343,74.90266,74.83875,157.6626,42.49584,157.5875,110.1639,203
2021/12/16 17:00,132.5226,0.1907402,-0.7533183,164.414,164.4355,0,73.30534,73.08487,158.3391,46.90167,158.289,110.1592,203.5
2021/12/17 7:00,0,0,0,0,0,0,0,0,0,0,0,0,205
2021/12/17 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/12/18 7:00,131.8184,0.190615,-0.7647625,163.9706,164.0779,0,73.01129,73.05137,0,44.28919,0,0,201.5
2021/12/18 17:00,130.7737,0.1907163,-0.7576099,165.208,165.1865,0,69.86896,69.91434,0,45.17568,0,110.1687,202
2021/12/19 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/12/19 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2021/12/20 7:00,126.1582,0.193929,-0.7619014,168.3194,168.2908,0,68.94721,69.00293,162.5233,43.12268,0,0,204
2021/12/20 17:00,126.277,0.1948053,-0.7647625,168.0333,168.205,0,68.9435,68.99078,0,48.96077,0,0,203
2021/12/21 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/12/21 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/12/22 7:00,131.8273,0.1920276,-0.7647625,164.9577,164.9505,0.3293586,74.83463,74.86787,158.9905,46.2659,158.9154,0,201
2021/12/22 17:00,134.6881,0.1909786,-0.7619014,165.4798,165.4083,0,73.84229,73.92134,0,46.69686,159.4666,110.1639,203
2021/12/23 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2021/12/23 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2021/12/24 7:00,133.0829,0.1910263,0,165.1007,165.0292,0.3464343,73.26714,73.11017,159.2912,42.44792,159.1158,110.1687,200.5
2021/12/24 17:00,132.4018,0.1910561,-0.7561793,166.424,166.424,0.3464343,71.93815,71.96822,0,40.25333,160.1932,110.1592,200
2021/12/25 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/12/25 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2021/12/26 7:00,134.6512,0.1909726,-0.763332,163.9062,163.9634,0,71.8866,71.94276,0,47.04005,0,0,197.5
2021/12/26 17:00,131.9681,0.1914733,-0.7647625,163.2052,163.2052,0,72.01408,71.95305,157.3619,46.93606,0,0,200
2021/12/27 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/12/27 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2021/12/28 7:00,133.087,0.1908176,-0.7619014,164.5786,164.5786,0,72.08169,72.05667,158.5395,44.89489,158.3391,0,204
2021/12/28 17:00,134.259,0.1908176,0,165.3582,165.3582,0.362707,71.94362,71.97356,159.2661,45.02623,159.1409,0,205
2021/12/29 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2021/12/29 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2021/12/30 7:00,132.7804,0.1903766,-0.7604709,164.1637,164.2996,0.3464343,71.99284,71.9511,0,43.08543,0,0,203
2021/12/30 17:00,131.135,0.1897328,0,164.457,164.5643,0.3464343,71.94442,72.13442,158.4142,43.29955,0,110.1687,200
2021/12/31 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
