Time,FCC.TIC1303.PV.csv,FCC.PI1301.PV.csv,FCC.FIC1311.PV.csv,FCC.TIC1402.PV.csv,FCC.TIC1402-1.PV.csv,FCC.FI1400.PV.csv,FCC.FIC1402-1.PV.csv,FCC.FVC1402.PV.csv,FCC.TI1419.PV.csv,FCC.LIC1404.PV.csv,FCC.TI1418.PV.csv,FCC.PDI1414.PV.csv,wdqy
2021/12/31 17:00,0,0,0,0,0,0,0,0,0,0,0,0,196.5
2022/1/1 7:00,133.8211,0.1906805,-0.7619014,164.1923,164.178,0,73.04227,73.02063,0,44.05815,158.0134,0,202
2022/1/1 17:00,133.299,0.1898342,-0.7576099,0,165.444,0,71.1527,71.07095,159.2661,42.98627,159.191,0,201.5
2022/1/2 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/1/2 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/1/3 7:00,134.3016,0.1897328,-0.7619014,165.1722,165.2795,0.3293586,70.89155,70.745,159.0406,42.84101,158.9154,0,202.5
2022/1/3 17:00,135.4929,0.1904958,0,165.3367,165.3296,0.3464343,70.68052,70.73968,159.1409,42.64049,0,110.1639,201.5
2022/1/4 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/1/4 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2022/1/5 7:00,133.8109,0.1897626,0,164.5714,164.4355,0.3464343,69.99384,70.00319,0,43.16883,158.2389,0,202
2022/1/5 17:00,134.3854,0.1898818,0,165.4726,165.4369,0.3293586,70.02479,70.08464,0,43.33382,159.0156,0,203.5
2022/1/6 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/1/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/1/7 7:00,134.1612,0.1897746,0,165.0721,165.0936,0.3464343,70.91256,71.0285,158.9905,43.63356,158.74,0,204.5
2022/1/7 17:00,134.6116,0.1901262,0,165.9447,165.9662,0,71.07957,71.0191,159.7672,43.37703,0,0,203.5
2022/1/8 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/1/8 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2022/1/9 7:00,131.6305,0.1905375,0,164.414,164.4355,0,70.88097,70.9967,0,43.61923,158.1888,110.1711,201
2022/1/9 17:00,135.8631,0.1897746,0,164.7001,164.6644,0.3464343,75.17473,75.27238,158.4894,43.40189,158.3391,0,201
2022/1/10 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/1/10 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/1/11 7:00,133.3775,0.1892917,0,164.3139,164.1995,0,72.93938,73.00715,157.8631,41.89481,157.6877,0,200
2022/1/11 17:00,136.5525,0.1892381,0,165.5013,165.4011,0.3464343,74.1641,74.14003,159.0156,43.65425,158.8152,0,201.5
2022/1/12 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/1/12 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/1/13 7:00,134.594,0.189548,0,165.3582,165.351,0.3293586,76.0876,76.04373,158.8903,43.43681,0,0,202.5
2022/1/13 17:00,133.7999,0.1885586,0,165.4583,165.5084,0,74.99557,74.87528,159.2912,45.17834,159.216,110.1711,200.5
2022/1/14 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/1/14 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/1/15 7:00,133.915,0.1889937,0,166.5956,166.5956,0,75.02994,75.06182,159.9426,44.69838,0,110.1711,201
2022/1/15 17:00,133.7938,0.1885228,0,166.8102,166.8102,0.3464343,74.84291,74.9647,160.4688,43.95508,160.3937,110.1687,201.5
2022/1/16 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/1/16 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/1/17 7:00,132.2897,0.188946,0,165.6658,165.7015,0.3464343,75.21086,75.09628,0,43.72683,0,0,202
2022/1/17 17:00,133.5052,0.1891845,0,165.0578,165.0506,0,72.95547,72.90208,0,45.30321,158.7149,110.1663,201
2022/1/18 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/1/18 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/1/19 7:00,133.7937,0.1894527,0,165.6014,165.7015,0,74.1203,74.15819,159.3664,43.32927,159.2411,110.1735,201.5
2022/1/19 17:00,130.3997,0.1888685,0,166.3167,166.3024,0,74.9705,74.99319,160.118,43.29492,0,0,201.5
2022/1/20 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/1/20 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/1/21 7:00,134.1447,0.1881712,0,165.9376,165.9376,0.3293586,73.08014,72.90065,159.3914,43.3045,159.4666,110.1711,200.5
2022/1/21 17:00,136.3263,0.1873724,0,166.3238,166.3095,0,72.00218,72.0139,159.9176,43.66476,159.8925,110.1687,202
2022/1/22 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/1/22 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2022/1/23 7:00,135.5302,0.1866572,0,166.1879,166.3453,0.3464343,72.99472,72.79834,0,43.34395,160.0428,110.1687,202
2022/1/23 17:00,135.7671,0.1868658,0,166.6958,166.6886,0,73.0094,73.15571,160.4938,43.08828,160.3435,110.1663,202.5
2022/1/24 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/1/24 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/1/25 7:00,133.7174,0.187283,0,166.9032,166.9747,0.3464343,73.08134,72.97594,0,43.76126,0,110.1735,198
2022/1/25 13:00,134.4539,0.1870267,0,166.9819,166.9103,0.3293586,73.01375,72.95686,160.5439,44.08529,160.569,0,200
2022/1/25 17:00,134.8936,0.1874261,0,167.8116,167.8545,0.3293586,74.01717,73.9707,161.6965,43.85329,161.5963,0,200
2022/1/25 21:00,133.4155,0.1875512,0,166.9604,166.9604,0,73.11756,73.06998,160.7444,44.23041,160.6442,110.1687,203.5
2022/1/26 7:00,0,0,0,0,0,0,0,0,0,0,0,0,205
2022/1/26 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/1/27 7:00,134.2751,0.1872532,0,165.9519,165.959,0,73.88916,74.00378,159.4415,43.82707,0,0,201
2022/1/27 17:00,134.026,0.186681,0,164.8432,164.8361,0,73.8488,73.91042,158.4142,43.72661,0,110.1592,200
2022/1/28 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/1/28 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/1/29 7:00,133.7614,0.1870029,0,163.3126,163.3483,0.3464343,73.15746,73.0947,156.936,43.43213,0,0,201
2022/1/29 17:00,134.1687,0.1875274,0,165.2867,165.2938,0.3293586,72.98185,72.78784,158.765,43.5031,0,0,200
2022/1/30 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/1/30 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/1/31 7:00,133.6383,0.1874499,0,166.5885,166.5885,0,73.91343,73.85847,160.0177,43.83981,159.8174,0,203
2022/1/31 17:00,132.3983,0.186532,0,166.5455,166.5598,0.3293586,74.14257,73.99821,0,43.55973,159.8424,0,200
2022/2/1 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/2/1 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/2/2 7:00,134.6611,0.1868062,0,165.959,165.9376,0.3293586,74.54221,74.41418,0,44.14752,0,110.1735,202.5
2022/2/2 17:00,133.775,0.1872354,0,166.0806,166.052,0.3464343,72.81899,72.99892,159.5167,43.46728,0,110.1711,200
2022/2/3 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/2/3 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/2/4 7:00,135.7992,0.1884155,0,168.0619,168.0977,0,72.89886,73.02606,0,44.6852,161.6213,110.1758,203.5
2022/2/4 17:00,137.2858,0.1877062,0,167.833,167.833,0.3464343,73.03709,73.14799,161.496,44.37202,161.3707,110.1687,203.5
2022/2/5 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/2/5 17:00,0,0,0,0,0,0,0,0,0,0,0,0,205
2022/2/6 7:00,130.5291,0.1878135,0,165.9447,165.9662,0.3293586,71.89633,71.97663,159.5417,43.23269,159.3414,0,201.5
2022/2/6 17:00,132.201,0.187891,0,166.0806,166.2094,0.362707,72.18925,72.24496,159.7672,44.41908,159.6169,110.1735,202.5
2022/2/7 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/2/7 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/2/8 7:00,131.1544,0.1876466,0,165.3367,165.3582,0,72.19295,72.19739,158.8653,43.65439,158.6398,0,200.5
2022/2/8 17:00,131.1448,0.1880221,0,166.567,166.6099,0.3293586,71.81344,71.83566,160.143,43.30516,159.9927,0,201
2022/2/9 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/2/9 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/2/10 7:00,131.3993,0.1884334,0,167.6185,167.5827,0.3293586,72.31039,72.26062,161.1703,43.69322,160.9449,0,200.5
2022/2/10 17:00,131.1607,0.1878791,0,167.4825,167.4325,0.3293586,71.92975,71.79623,161.0701,43.4041,160.8697,0,201
2022/2/11 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/2/11 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/2/12 7:00,126.7561,0.1880817,0,166.5813,166.6028,0,72.63139,72.8757,160.8697,44.26003,160.8195,110.1687,207
2022/2/12 13:00,128.9218,0.187587,0,168.5769,168.5555,0,72.91936,72.95991,162.4481,43.23516,162.3228,0,203
2022/2/12 17:00,135.9193,0.1884573,0,167.3109,167.318,0.3464343,72.77441,72.82597,0,44.23743,161.02,0,200
2022/2/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/2/13 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/2/14 7:00,134.8975,0.1868241,0,167.2179,167.2036,0.3464343,73.09388,73.01249,160.9449,45.19848,160.7945,0,203
2022/2/14 17:00,136.7952,0.1869254,0,167.1535,167.0749,0.362707,73.21113,73.0946,160.8697,45.21089,160.9198,110.1615,202.5
2022/2/15 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/2/15 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/2/16 7:00,135.024,0.1866631,0,166.4526,166.4168,0.3293586,71.98711,72.04321,160.2684,45.684,0,0,202
2022/2/16 17:00,130.9417,0.1870863,0,166.9819,166.9103,0.362707,76.7716,76.72974,0,44.48926,160.5439,110.1687,200
2022/2/17 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/2/17 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/2/18 7:00,129.6389,0.1872651,0,166.9246,166.9532,0.3464343,75.88464,76.17851,160.6442,45.35252,0,0,202.5
2022/2/18 17:00,131.3808,0.1866274,0,167.5612,167.4539,0,76.07348,76.12157,161.0952,44.74359,160.9949,110.1711,201
2022/2/19 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/2/19 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/2/20 7:00,133.2975,0.1881354,0,165.1079,164.9434,0.3464343,73.91515,74.01476,0,43.15087,158.5395,110.1806,200
2022/2/20 17:00,135.8953,0.1885824,0,166.3882,166.2094,0.3293586,69.91936,69.96022,160.2182,48.3471,159.9927,110.1758,200
2022/2/21 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/2/21 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/2/22 7:00,127.787,0.1890891,0,165.7015,165.7087,0.3293586,73.77164,73.87585,0,57.09257,159.8424,0,200.5
2022/2/22 17:00,126.792,0.1888149,0,164.9434,164.929,0.3464343,81.77842,81.79965,159.4165,46.42475,159.191,0,208
2022/2/23 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2022/2/23 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/2/24 7:00,130.7766,0.1891845,0,165.2009,164.8718,0,75.11734,75.04236,0,48.84537,158.8402,0,202
2022/2/24 17:00,134.0141,0.1885049,0,166.5026,166.7315,0.362707,73.15858,73.08389,160.569,48.71362,160.4437,110.1711,200
2022/2/25 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/2/25 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/2/26 7:00,129.1437,0.1898461,0,165.0721,165.1007,0,73.20348,73.21002,158.8152,46.27395,158.8903,0,200
2022/2/26 17:00,129.4152,0.1851432,0,166.4883,166.4526,0.3464343,73.42558,73.49799,160.5189,46.59505,0,0,200
2022/2/27 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/2/27 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/2/28 7:00,130.028,0.1830391,0,165.2009,0,0.3464343,73.47289,73.44984,0,46.20679,159.0657,110.1687,202.5
2022/2/28 17:00,130.0173,0.1833968,0,165.4512,165.4369,0.3464343,74.71,74.85981,159.0657,42.6712,158.9154,0,200
2022/3/1 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/3/1 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/3/2 7:00,131.8778,0.1825086,0,163.9062,163.9062,0,72.79709,72.71698,157.9382,45.7095,157.7127,110.1735,200
2022/3/2 17:00,128.5155,0.1825027,0,164.8361,164.7932,0.8620656,71.69218,71.82495,159.1158,51.56981,158.8903,110.1568,200
2022/3/3 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/3/3 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/3/4 7:00,128.7688,0.1820616,0,163.6988,163.6845,0.3293586,72.03709,71.9996,157.4371,47.55762,157.5875,0,200
2022/3/4 17:00,130.7943,0.1819007,0,165.1865,165.208,1.021366,72.30641,71.93641,0,46.68506,0,0,201
2022/3/5 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/3/5 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/3/6 7:00,129.5194,0.1829378,0,164.2066,164.3783,0.3464343,72.08771,72.07836,158.5646,48.9532,158.3391,0,202
2022/3/6 17:00,129.0753,0.1823715,0,164.5428,164.5571,0,71.95215,71.8482,158.3141,44.92856,158.2389,110.1615,200
2022/3/7 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/3/7 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/3/8 7:00,128.4739,0.1804761,0,164.5499,164.5571,0.3293586,72.11185,72.11014,0,46.68372,158.3642,110.1758,200.5
2022/3/8 17:00,129.7055,0.1805595,0,165.3224,165.3367,0,71.84669,71.84206,159.0657,44.99421,159.0907,0,201
2022/3/9 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/3/9 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/3/10 7:00,130.037,0.1812807,0,164.7001,164.8361,0,72.00723,72.06405,158.8152,51.11944,0,0,201.5
2022/3/10 17:00,130.5842,0.1813821,0,164.6859,164.6572,0,72.22659,72.24669,0,44.68719,158.5646,110.1615,200
2022/3/11 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/3/11 17:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2022/3/12 7:00,130.2199,0.1809946,0,164.786,165.115,0,71.86649,72.01688,158.8903,47.64835,158.9404,110.1687,200
2022/3/12 17:00,130.3109,0.1822106,0,165.3224,165.3367,0.3293586,71.93693,72.19038,159.1158,44.17422,159.0907,110.1592,200
2022/3/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/3/13 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/3/14 7:00,129.0163,0.1832835,0,165.0721,165.1007,0.3293586,72.11263,72.18845,159.1659,47.20876,159.0907,110.1663,200
2022/3/14 17:00,132.1426,0.1826875,0,165.0435,165.3296,0.3464343,72.12756,72.12159,159.2661,47.47978,159.191,110.1615,198.5
2022/3/15 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/3/15 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/3/16 7:00,130.3092,0.1829378,0,164.9577,164.9362,0.3293586,71.91533,71.92555,158.9154,45.71968,0,0,201
2022/3/16 17:00,134.5252,0.1828663,0,164.5356,164.6,0,71.99107,72.07372,158.5145,50.64852,158.5646,0,200
2022/3/17 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/3/17 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/3/18 7:00,129.3255,0.1830749,0,166.1807,166.2022,0.3464343,71.77385,71.89531,0,45.7847,0,0,202.5
2022/3/18 17:00,131.2163,0.1827947,0,166.7101,166.6671,0.3464343,72.02185,71.97844,160.8446,50.80272,160.7945,110.1568,200
2022/3/19 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/3/19 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/3/20 7:00,131.1707,0.1833372,0,165.9447,165.959,0,72.14925,72.05685,159.5919,41.95199,159.5919,0,201.5
2022/3/20 17:00,130.5266,0.1829676,0,166.0663,166.0592,0,71.74397,71.69866,159.9176,44.13091,159.8424,0,201.5
2022/3/21 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/3/21 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/3/22 7:00,130.6516,0.1829199,0,166.474,166.4597,0,72.00376,72.04192,0,45.69551,160.3686,110.1663,201
2022/3/22 17:00,130.9195,0.1824788,0,166.3238,166.3453,0.3464343,71.9085,71.96275,160.3435,47.90869,160.2684,0,202.5
2022/3/23 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/3/23 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2022/3/24 7:00,129.0977,0.1837782,0,165.2009,165.1079,0.3464343,71.84701,71.68143,158.8152,46.85581,158.9154,110.1711,200.5
2022/3/24 17:00,129.7542,0.1830689,0,165.5442,165.7158,0,71.93008,71.9776,159.5919,46.96222,0,110.1711,200
2022/3/25 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/3/25 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/3/26 7:00,135.5343,0.1824133,0,0,163.1695,0.3464343,71.077,71.00031,0,52.17636,0,0,201
2022/3/26 17:00,128.8934,0.1825504,0,163.942,163.9563,0.3464343,70.84562,70.94761,0,47.51914,157.9884,0,201
2022/3/27 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/3/27 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/3/28 7:00,131.6963,0.1832298,0,164.8146,164.8218,0.3464343,70.79584,70.60986,158.6649,45.09061,158.5897,0,203
2022/3/28 17:00,130.722,0.1839809,0,165.3654,165.3654,0,70.99296,70.84034,159.1158,47.49162,159.1409,0,201.5
2022/3/29 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/3/29 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/3/30 7:00,130.8976,0.1828841,0,166.5742,166.4883,0.3464343,71.19299,71.15553,160.3686,42.79589,0,0,202.5
2022/3/30 17:00,130.0083,0.1826397,0,165.6872,165.6944,0,70.89499,71.05006,159.5919,44.99355,0,0,201
2022/3/31 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/3/31 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/1 7:00,129.6572,0.1837425,0,165.0936,165.0793,0.3464343,70.69926,70.66451,0,46.79065,159.0657,110.1735,201
2022/4/1 17:00,129.785,0.1825563,0,0,165.0721,0,70.84566,70.87283,0,46.09686,0,0,200.5
2022/4/2 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/2 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/4/3 7:00,134.5368,0.18019,0,163.8418,163.8132,0,70.79892,70.90697,157.8631,47.68143,157.7378,0,200
2022/4/3 17:00,130.0434,0.1796714,0,0,164.8146,0,70.76247,70.81118,158.8653,46.85821,158.6398,110.1615,203.5
2022/4/4 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/4 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/4/5 7:00,129.1477,0.1805118,0,164.7932,164.8289,0.3293586,70.60256,70.6321,158.9404,46.41079,158.8152,110.1687,200
2022/4/5 17:00,129.9297,0.1800946,0,164.8575,164.8289,0,70.74887,70.84734,0,48.94049,158.8653,110.1615,201.5
2022/4/6 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/4/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/7 7:00,130.6558,0.1806847,0,164.8146,164.8289,0.3464343,70.62946,70.72399,159.1409,43.28452,158.8402,0,202
2022/4/7 17:00,130.7918,0.1804701,0,164.4355,164.4355,0.3293586,70.92629,70.85341,158.5395,48.21966,0,0,202
2022/4/8 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/4/8 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/9 7:00,130.1674,0.1811914,0,164.4641,164.4856,0.362707,70.95284,71.08246,158.6398,48.43544,0,110.1711,200
2022/4/9 17:00,131.2494,0.1792184,0,164.972,164.9934,0,70.89941,70.72545,0,49.16034,158.8653,0,200
2022/4/10 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/10 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201
2022/4/11 7:00,129.9156,0.180178,0,165.8303,165.7945,0,70.89349,70.89443,160.1932,53.32235,0,110.1663,200
2022/4/11 17:00,130.4118,0.1804344,0,165.1508,165.208,0,70.91343,70.98381,159.0406,46.97707,0,110.1544,200
2022/4/12 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/4/12 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202.5
2022/4/13 7:00,129.0429,0.1799575,0,163.8204,163.9277,0.3464343,70.80215,70.8534,158.1137,48.97211,158.0886,110.1615,203.5
2022/4/13 17:00,134.2834,0.1797549,0,164.6787,164.5857,0.3464343,70.85112,70.83141,158.9654,43.96677,0,110.1544,202.5
2022/4/14 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2022/4/14 17:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/4/15 7:00,128.8634,0.1797549,0,163.5772,163.5629,0.3293586,70.6901,70.74302,0,51.83816,157.8631,0,202
2022/4/15 17:00,129.2663,0.180041,0,164.5643,164.693,0,70.9229,71.1584,158.6398,43.86605,158.4894,0,203
2022/4/16 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2022/4/16 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204.5
2022/4/17 7:00,132.3938,0.1802794,0,163.1909,163.1838,0.3464343,70.88076,71.10789,157.4371,47.39164,157.2617,110.1711,201
2022/4/17 17:00,132.3022,0.1798919,0,163.8991,163.9134,0,70.93487,71.07262,158.0635,46.60936,0,110.1663,201
2022/4/18 7:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2022/4/18 17:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/4/19 7:00,126.1274,0.1799814,0,164.5857,164.6715,0,70.69062,70.66228,158.74,49.03809,158.7901,0,200.5
2022/4/19 17:00,125.7834,0.1807145,0,164.9577,164.9791,0,70.74926,70.91451,0,45.68999,0,110.1711,201
2022/4/20 7:00,0,0,0,0,0,0,0,0,0,0,0,0,201.5
2022/4/20 17:00,0,0,0,0,0,0,0,0,0,0,0,0,204
2022/4/21 7:00,128.2746,0.1797608,0,165.8088,165.7015,0,70.89201,70.76403,159.8174,45.433,159.667,110.1711,203
2022/4/21 17:00,133.8529,0.1800767,0,166.4097,166.4526,0.3464343,70.75976,70.77749,160.2934,41.63588,160.143,0,203.5
2022/4/22 7:00,0,0,0,0,0,0,0,0,0,0,0,0,205
2022/4/22 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/23 7:00,125.5166,0.1800052,0,164.1136,164.0779,0,70.94553,70.91634,158.6147,52.20758,158.5395,0,200
2022/4/23 17:00,126.2489,0.1797906,0,165.4655,165.444,0.3293586,70.78989,70.8992,159.642,42.18133,159.6169,0,205
2022/4/24 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203.5
2022/4/24 17:00,0,0,0,0,0,0,0,0,0,0,0,0,205
2022/4/25 7:00,123.0184,0.1793078,0,163.9777,163.9563,0.3293586,71.91355,71.90346,158.8903,46.57096,158.8653,110.1663,205
2022/4/25 17:00,122.5384,0.1798025,0,165.6944,165.7015,0,69.92056,69.94558,0,42.35517,160.2182,0,204.5
2022/4/26 7:00,0,0,0,0,0,0,0,0,0,0,0,0,203
2022/4/26 17:00,0,0,0,0,0,0,0,0,0,0,0,0,205
2022/4/27 7:00,124.7867,0.1794747,0,165.0506,165.0006,0,69.90166,69.92055,159.8424,50.92095,159.7672,0,205
2022/4/27 17:00,124.8072,0.1775494,0,164.7001,164.7145,0,70.01714,70.04753,159.4666,49.36689,159.3914,110.1592,205
2022/4/28 7:00,0,0,0,0,0,0,0,0,0,0,0,0,202
2022/4/28 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
2022/4/29 7:00,124.2987,0.1791946,0,163.5772,163.6773,0,67.93208,67.7312,158.3141,49.07243,0,0,205
2022/4/29 17:00,123.286,0.1789859,0,164.8146,164.7932,0.3464343,67.91778,67.95571,0,43.38116,159.3163,110.1615,204.5
2022/4/30 7:00,0,0,0,0,0,0,0,0,0,0,0,0,200.5
2022/4/30 17:00,0,0,0,0,0,0,0,0,0,0,0,0,200
